1	0.0
2	1.0
3	2.0
4	2.0
5	2.0
6	2.0
7	2.0
8	2.0
9	2.0
10	2.0
11	2.0
12	2.0
13	2.0
14	2.0
15	2.0
16	2.0
17	2.0
18	2.0
19	2.0
20	2.0
21	2.0
22	2.0
23	2.0
24	2.0
25	2.0
26	2.0
27	2.0
28	2.0
29	2.0
30	2.0
31	1.95
32	1.95
33	1.95
34	1.95
35	2.95
36	2.95
37	3.95
38	3.95
39	3.95
40	3.95
41	3.95
42	3.95
43	3.95
44	3.95
45	3.95
46	3.95
47	3.9
48	3.9
49	3.9
50	3.9
51	3.9
52	3.9
53	3.9
54	3.9
55	3.9
56	3.9
57	3.9
58	3.9
59	3.9
60	3.9
61	3.9
62	3.9
63	3.8
64	3.8
65	3.75
66	3.75
67	3.75
68	3.75
69	4.75
70	4.75
71	5.75
72	5.75
73	5.75
74	5.75
75	5.75
76	5.75
77	5.75
78	5.75
79	5.7
80	5.7
81	5.6
82	5.6
83	5.6
84	5.6
85	5.55
86	5.55
87	5.55
88	5.55
89	5.55
90	5.55
91	5.55
92	5.55
93	5.55
94	5.55
95	5.5
96	5.5
97	5.4
98	5.4
99	5.35
100	5.35
101	5.35
102	5.35
103	6.35
104	6.35
105	7.35
106	7.35
107	7.35
108	7.35
109	7.35
110	7.35
111	7.35
112	7.35
113	7.25
114	7.2
115	7.1
116	7.1
117	7.05
118	7.05
119	7.0
120	7.0
121	6.95
122	6.95
123	6.95
124	6.95
125	6.95
126	6.95
127	6.95
128	6.95
129	6.9
130	6.9
131	6.8
132	6.8
133	6.75
134	6.75
135	6.75
136	6.75
137	7.75
138	8.1
139	8.35
140	8.6
141	8.75
142	8.9
143	8.95
144	9.0
145	9.0
146	9.0
147	9.0
148	9.0
149	9.0
150	9.0
151	9.0
152	9.0
153	9.0
154	9.0
155	9.0
156	9.0
157	9.0
158	9.0
159	9.0
160	9.0
161	9.0
162	9.0
163	9.0
164	8.95
165	8.95
166	8.95
167	8.95
168	8.95
169	8.95
170	8.95
171	8.95
172	8.95
173	8.95
174	8.95
175	8.95
176	8.95
177	8.95
178	8.95
179	8.95
180	8.9
181	8.9
182	8.9
183	8.9
184	8.9
185	8.9
186	8.9
187	8.9
188	8.9
189	8.9
190	8.9
191	8.9
192	8.9
193	8.9
194	8.9
195	8.9
196	8.85
197	8.85
198	8.85
199	8.85
200	8.85
201	8.85
202	8.85
203	8.85
204	8.85
205	8.85
206	8.85
207	8.85
208	8.85
209	8.85
210	8.85
211	8.85
212	8.85
213	8.85
214	8.75
215	8.75
216	8.7
217	8.7
218	8.6
219	8.6
220	8.55
221	8.55
222	8.55
223	8.55
224	8.55
225	8.55
226	8.55
227	8.55
228	8.55
229	8.55
230	8.5
231	8.5
232	8.45
233	8.45
234	8.4
235	8.4
236	8.35
237	8.35
238	8.35
239	8.35
240	8.35
241	8.35
242	8.35
243	8.35
244	8.35
245	8.35
246	8.3
247	8.25
248	8.2
249	8.2
250	8.15
251	8.15
252	8.1
253	8.1
254	8.05
255	8.05
256	8.05
257	8.05
258	8.05
259	8.05
260	8.05
261	8.05
262	8.05
263	8.05
264	8.0
265	8.0
266	7.95
267	7.95
268	7.85
269	7.85
270	7.75
271	7.75
272	7.7
273	7.65
274	7.6
275	7.6
276	7.6
277	7.6
278	7.6
279	7.55
280	7.55
281	7.55
282	7.55
283	7.55
284	7.5
285	7.5
286	7.5
287	7.5
288	7.5
289	7.5
290	8.5
291	8.5
292	8.5
293	8.5
294	8.5
295	8.5
296	8.5
297	8.45
298	8.45
299	8.4
300	8.4
301	8.35
302	8.35
303	8.3
304	8.25
305	8.25
306	8.2
307	8.2
308	8.15
309	8.15
310	8.1
311	8.1
312	8.1
313	8.1
314	8.05
315	8.0
316	7.95
317	7.9
318	7.9
319	7.9
320	7.9
321	7.9
322	7.95
323	7.9
324	7.9
325	7.85
326	7.85
327	7.8
328	7.8
329	7.7
330	7.7
331	7.6
332	7.55
333	7.45
334	7.4
335	7.35
336	7.3
337	7.3
338	7.25
339	7.25
340	7.2
341	7.2
342	7.2
343	7.2
344	7.2
345	7.2
346	7.2
347	7.15
348	7.1
349	7.05
350	7.0
351	7.0
352	7.0
353	7.0
354	7.0
355	7.15
356	7.15
357	7.15
358	7.15
359	7.15
360	7.15
361	7.15
362	7.15
363	7.15
364	7.15
365	7.15
366	7.05
367	7.0
368	6.95
369	6.95
370	6.9
371	6.85
372	6.85
373	6.85
374	6.85
375	6.85
376	6.85
377	6.85
378	6.85
379	6.85
380	6.85
381	6.85
382	6.8
383	6.75
384	6.7
385	6.7
386	6.7
387	6.7
388	6.95
389	6.95
390	6.95
391	6.95
392	6.95
393	6.95
394	6.95
395	6.95
396	6.95
397	6.95
398	6.95
399	6.9
400	6.8
401	6.8
402	6.8
403	6.8
404	6.75
405	6.75
406	6.75
407	6.7
408	6.7
409	6.65
410	6.65
411	6.65
412	6.65
413	6.65
414	6.65
415	6.6
416	6.55
417	6.55
418	6.5
419	6.5
420	6.45
421	6.8
422	7.0
423	7.15
424	7.15
425	7.15
426	7.15
427	7.15
428	7.15
429	7.1
430	7.1
431	7.1
432	7.1
433	7.1
434	7.05
435	7.05
436	7.0
437	7.0
438	6.95
439	6.95
440	6.9
441	6.85
442	6.85
443	6.85
444	6.85
445	6.85
446	6.85
447	6.85
448	6.8
449	6.75
450	6.75
451	6.75
452	6.75
453	6.75
454	6.75
455	6.75
456	6.75
457	6.75
458	6.75
459	6.7
460	6.7
461	6.65
462	6.65
463	6.6
464	6.55
465	6.5
466	6.5
467	6.5
468	6.5
469	6.5
470	6.5
471	6.5
472	6.5
